wsysCd,rivCd,year,date,area,slope,population,29d,28d,27d,26d,25d,24d,23d,22d,21d,20d,19d,18d,17d,16d,15d,14d,13d,12d,11d,10d,9d,8d,7d,6d,5d,4d,3d,2d,1d,0d,damageObs
120039,1200390001,1993,1993/8/12,21.31641817,4.204545498,124671,5.707835104,1.944370581,0.191520966,0,8.675751161,0,0,39.14223863,0,0,0,5.215357584,10.00339579,0,0,0.461354003,0,8.060565657,0.7250859,0.241321016,0,0,0.012658391,0,0,0,0,26.17727414,131.1474194,0,41672000
120040,1200400001,1993,1993/8/12,4.792246431,2.625,42465,0.376110509,22.57110058,0,5.840771485,2.375737105,0.788920536,0,13.65248246,1.041630677,0,10.89318666,38.57461293,15.85526652,0,0,0,5.464710777,1.972292322,0.021255589,0,8.622827063,0,0,38.45423249,0,0,0,5.188964042,9.694404355,0,5738000
120044,1200440001,1993,1993/8/12,14.75120382,1.80666697,218372,0,0,0,1.807786149,0,0,0,0,0,0,0,0,0.3525852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328632686,14.71630515,74.34039836,108.346196,24421000
120045,1200450001,1993,1993/8/12,31.20472193,2.183333397,282255,0,0,8.330200107,0.895519691,0,0,6.60474621,0,0,0,0,0,12.13670464,16.01441087,5.879389793,0,0,0,0,0,0,3.708377822,0,9.483064599,0.689186286,9.953486703,42.37765523,86.81920822,84.47356859,3.261016305,120438000
120046,1200460001,1993,1993/8/12,146.3898447,3.201388836,323256,0,0,0,0.295749338,16.5873512,0,0,1.949113783,0.805768399,0,0,0,0.253401537,0.050990259,0,27.9344858,18.90707474,0,0,0.098359104,66.78659516,1.711397792,0,0,0,0,6.018039855,1.035249061,212.6930916,0,30273000
120046,1200460005,1993,1993/8/12,13.71886882,3.209091187,200049,0,0,0,0,0,0,0,0,0,3.24517869,0,0.279987492,28.29955539,9.107879025,32.50853629,0,30.89887988,18.26537149,0,0,44.34459863,2.001319722,80.90131007,1.866750401,0,32.2796341,184.1066918,0.24632586,4.016343915,10.47737394,2206000
120003,1200030001,1993,1993/8/28,105.2719819,0.856862783,324556,0,0,1.775357773,6.637623501,7.293237103,0,0,5.329514295,13.69265961,0,0,0,0,0,0,0,15.850635,54.07671813,0,0,0,3.00447842,20.21516767,4.002310451,0,16.99727128,174.0400898,14.00020297,0,0,124861000
120003,1200030002,1993,1993/8/28,40.78071958,1.152499914,175749,0,0,0,0,11.23405254,0,1.159798357,0,0,0,0,1.484300466,1.020749966,0,9.007878121,0,14.25354114,0.262053303,0,0,0,0,0.005890292,28.2335362,1.794297998,3.505764241,77.62063064,114.9020985,0.59968532,6.023162937,51349000
120008,1200080001,1993,1993/8/28,37.1884486,0.272222281,203435,0,0,0,2.572795707,0,0,0,0,0,0,0,0,0.805335011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831487062,14.32172325,73.14550197,107.4754856,104043000
120008,1200080003,1993,1993/8/28,33.5108832,0.096296296,122787,0,0,8.192050475,0.750360306,0,0,6.146917892,0,0,0.04674758,0,0,11.68073745,14.16952486,6.276254838,0,0,0,0,0,0,4.205031021,0,9.735507323,0.384757035,9.419731753,38.88548338,83.14819757,85.38014185,2.567555104,56669000
120009,1200090001,1993,1993/8/28,71.52534661,1.156337857,412990,1.211471492,0,0.635910136,0,0,0.126292368,0.811050491,0.412787895,0,0,0,0,0,0.567587532,0.392885125,0.400603061,0,0.807192455,0.321671488,3.766359102,0,6.529603752,0.702131907,0,1.080543447,14.69387165,9.845494352,0,0.553561931,0,32237000
120009,1200090005,1993,1993/8/28,7.706059763,2.974999905,22843,0,0,0,0,0,0,0,0,0,5.065705698,0,1.66654995,22.57169751,8.404758218,28.95262402,0,29.09382149,17.61411876,0,0,42.91997763,3.278903979,79.58781283,2.039479242,0,34.91592347,169.892872,0.38964205,4.589649565,10.27139637,7054000
120010,1200100001,1993,1993/8/28,129.0554284,2.569105387,73253,0,0,0.03780427,1.383790825,1.226218183,0.769487388,0,0,0,0,0,2.027897801,0,4.096244467,0,8.456681072,22.27252572,0.292612959,7.324325347,1.866461474,0,0.030586421,0,0,0,0,24.97722182,1.623400256,47.29332812,53.77457728,382191000
120011,1200110002,1993,1993/8/28,10.55218855,2.25,35544,0,0,0,0.794955461,2.338940747,0.722097025,0,0,0,0,0,1.997755968,0,5.223320893,0,8.690855962,23.43439929,0.746235415,9.732559795,2.585942529,0,0,0,0,0,0,25.93925967,1.553308288,44.77878724,54.81883161,3887000
120019,1200190001,1993,1993/8/28,55.06774529,5.842857361,32116,0,0,0,0,0,0.504700401,1.254461625,14.34142425,10.55821941,0,0,0,0.926357339,29.35732243,44.45789818,0.983150682,0.729684663,15.51594019,0,0,0,0,0,0.966008797,0.071391885,0,0,104.8686489,165.6976668,0,73655000
120024,1200240001,1993,1993/8/28,12.01309813,3.815384865,35831,0,0,9.730149075,0.626041104,0,0,5.660682612,0,0,0.531305338,0,0,13.24217837,14.48644137,6.928002749,0,0,0,0,0,0,3.832384145,0,9.718833601,0.107995556,10.09521394,40.84709528,93.84049493,105.9556311,2.66744831,16814000
120025,1200250001,1993,1993/8/28,33.13376525,4.869697094,67947,0,0,0,0,0,0,0,0,0,4.963955559,0,2.642366083,21.58482014,7.218486473,25.24933332,0,33.41685508,20.23413432,0,0,43.87898579,4.296923308,87.850867,2.358393413,0,42.72720274,179.5286086,0.631831219,5.300888468,10.8967178,19973000
120030,1200300001,1993,1993/8/28,48.05230649,5.058333397,113100,0,0,0.519508729,3.030662749,0.925435136,0.844733928,0,0,0,0,0,2.09681586,0,3.480118495,0,7.702790382,18.74313989,0.102687985,5.80924127,1.840169698,0,0.561019269,0,0,0,0,21.2545807,1.91008559,61.19601668,61.348729,100130000
120030,1200300002,1993,1993/8/28,25.82758623,2.200000048,80984,0,1.003539333,3.174275046,7.474221654,8.871514121,0,0,12.05133601,12.55005077,0,0,0,0,0,0,0,35.32516473,50.28241142,0,0,0,5.327626506,19.36506069,3.130985929,0.341115937,21.55175642,166.5268822,10.35304869,0,0,12485000
120032,1200320001,1993,1993/8/28,15.79721843,6.114284992,35831,0,0,0,2.122637379,0,0,0,0,0,0,0,0,0.751646399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767333715,15.63673005,88.0794517,127.9175459,22975000
120034,1200340001,1993,1993/8/28,14.13563238,6.1266675,6993,0,0,0,0,0,0,0,0,0,0,10.47013617,0,0,0,0,0,0,0,0.217868982,3.430637056,0,0,0,54.57985146,0,0,0,0,22.42801368,50.75349361,5841000
120035,1200350001,1993,1993/8/28,3.115288462,6.150000095,6993,0,0,0,0,0,0,0,0,0,3.222040844,0,3.286775167,17.63672165,4.165928878,15.61401802,0,35.84572554,21.47309814,0,0,36.60543314,4.389231284,85.10389434,2.341095238,0,45.93394196,163.2766475,0.430575796,5.158066628,9.539262257,3972000
120038,1200380002,1993,1993/8/28,13.3194708,5.558333874,42465,0,5.687883729,2.62184071,3.405276721,0.654374241,0.482091813,0,0,0.67893009,9.726355726,1.022010299,2.02372157,2.318927956,0,2.119855287,3.520892729,1.037167125,12.7178112,0,12.74090801,0,0,0,0.758954057,0,0,0,0,3.674168874,116.7289424,7643000
120038,1200380004,1993,1993/8/28,5.574879189,4.799999714,42465,6.18101355,1.010356564,0.741091095,0,6.53472121,0,0,39.49682272,0.616841304,0.818355887,0,4.035166157,11.30454275,0,0,0.043061952,0,2.269007042,0.986585875,0,0,0,0,0,0,0,0,15.92986545,108.9497878,0,22279000
120038,1200380006,1993,1993/8/28,20.19205144,5.717647552,81574,0,0,0,2.11218126,0,0,0,0,0,0,0,0,0.529811699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585529221,17.89864893,101.871607,146.5215382,20826000
120041,1200410001,1993,1993/8/28,9.887512385,2.018181801,42465,0,0,11.50832235,0,0,0,3.322296589,0,0,0.975004262,0,0,16.43451382,12.86418078,6.993778401,0,0,0,0,0,0,1.963297026,0,8.279006909,0,10.33813653,40.40574124,110.5395779,144.0589566,2.836874114,4997000
120044,1200440001,1993,1993/8/28,14.75120382,1.80666697,218372,0,0,0,0.647695429,15.04350249,0,0,2.339319595,4.800028146,0,0,0,0.357590422,0.103704907,0,20.85717706,22.95610921,0,0,0.507985468,62.20014656,0.9307787,0,0,0,0,1.72151514,0.986404107,223.0770302,0,59376000
120046,1200460001,1993,1993/8/28,146.3898447,3.201388836,323256,0,0.781949961,3.316481882,6.445413154,8.110668241,0,0,24.30207343,9.240093869,0,0,0,0,0,0,0,52.63467037,49.26160121,0,0,0,7.716826528,16.45326334,2.26546299,0.857159665,28.7401906,169.8810526,5.381801646,0,0,87657000
120046,1200460005,1993,1993/8/28,13.71886882,3.209091187,200049,0.81724005,46.97991375,3.281462957,0,0,1.809426706,2.314756597,3.451588935,9.209414997,5.215393897,1.220851293,0.710432276,1.383631493,0,0,0,0,2.156835903,0,0,0,0,0,0.344042733,0,1.256468655,58.15811469,79.61304272,1.386265272,0,22174000
120046,1200460007,1993,1993/8/28,15.927482,3.400000811,218372,5.476264658,0,0.766425052,0,4.932159051,0,0,37.80137088,0.765291829,0.80309965,0,3.86256161,10.29236162,0,0,0,0,0.914352233,0.795771037,0,0,0,0,0,0,0,0,10.12233829,84.84415704,0,10539000
120046,1200460008,1993,1993/8/28,22.28115946,4.456521511,487896,0,0,0,0.17013561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.08221174,99.25648894,140.0101933,21050000
120046,1200460010,1993,1993/8/28,5.821603094,4.339999676,82206,0,0,10.65993165,0,0,0,1.07619074,0,0,0.86947887,0,0,17.15713493,10.68983007,5.71093191,0,0,0,0,0,0,0.03285616,0,5.749275039,0,9.507523194,35.34323974,109.2575907,151.4557229,3.079972105,7179000
120050,1200500001,1993,1993/8/28,135.9134193,2.977862835,278409,0,0,27.33329056,9.32501267,10.14612789,11.60461567,0,0,0,7.729784973,8.014956074,8.414977158,8.905259045,8.959154709,0,41.24377953,7.004275768,10.74997025,13.23057142,9.74912115,0,4.721563714,0,0,4.372358842,105.9280476,0,0,0,4.492415618,17615000
120050,1200500007,1993,1993/8/28,12.97040081,3.592857361,269524,0,0,11.65954502,0,0,0,1.967763811,0,0,0.966855819,0,0,18.00667808,11.93229151,6.620719397,0,0,0,0,0,0,0.716156568,0,7.173354667,0,10.40606791,39.97535856,118.2529202,161.2571399,3.135233058,7429000
120051,1200510001,1993,1993/8/28,52.99014806,1.601960897,752313,0,0,0,0.088805196,13.32263458,0,0,2.491808198,4.729082506,0,0,0,0,0,0,19.82630823,23.54409824,0,0,0.086313212,62.65221381,0.867375294,0,0,0,0,0.642254295,0.897277111,216.4860353,0,36841000
120052,1200520001,1993,1993/8/28,8.513514743,0.560000002,341157,0,0,0,3.022973766,0,0,0,0,0,0,0,0,0.683357697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802336846,18.92198702,108.1714074,155.7559141,46502000
120010,1200100001,1994,1994/3/24,129.0554284,2.569105387,73253,0,0,12.26931487,0,0,0,3.896977947,0,0,1.033531677,0,0,17.34901342,13.31503623,7.735625726,0,0,0,0,0,0,2.326949893,0,9.610415469,0,10.98529252,44.06841062,119.1935252,155.3128292,2.806988164,63097000
120019,1200190001,1994,1994/3/24,55.06774529,5.842857361,32116,0,0,1.372105265,7.84851487,0.328158139,0.832303169,0,0,0,0,0,1.337433449,0,1.935328333,0,4.067435434,10.56007817,0,2.567552153,1.808194884,0,1.822476727,0,0,0,0,12.48750494,2.317240382,96.60199607,80.82627553,49886000
120019,1200190002,1994,1994/3/24,14.86037855,5.0625,32116,0,0,0,0.053542585,9.523382529,0.791023472,3.595937462,1.548772137,0,0,0,1.168779764,2.296940204,0.874466887,5.016289287,0,6.15742406,2.163402567,0,0,0,0,1.535895798,47.03541754,5.277311847,0.962995718,95.34810848,96.69450878,0,10.09192187,2581000
120019,1200190003,1994,1994/3/24,5.093930489,7.525000572,32116,0.119895892,0.083107665,0.043665841,29.08259166,0,0.007466244,0,2.221112369,0.117411676,0,0,31.61180858,11.37420166,12.41621269,14.2853986,0,0,0,9.850052804,9.860990994,10.47720128,11.34240655,9.803967941,0,48.19295486,9.088094544,13.71244478,17.00229625,12.88379209,0,4519000
120023,1200230001,1994,1994/3/24,20.98431183,6.029411793,67947,0,0,0,0,0,0,0,29.5899764,0,0.561969001,3.175696898,5.789200357,0,10.02222203,12.07049917,126.3731129,0,11.62848358,2.276396225,0,0.054203502,1.833942821,73.75707967,0.667642544,5.151986151,44.50022614,0,0,194.3863694,0,9761000
120002,1200020001,1994,1994/9/1,53.98045227,0.552941203,112013,0,37.84663452,0,7.90454222,2.715841797,0,0,12.38367495,0.717125104,0,21.03056065,31.45891589,20.58322141,0,0,0,6.428105318,0.255330891,0.657044913,0,7.145998158,0,0,41.93867781,0.665071712,1.055063617,0,3.905875229,13.18775644,0,63547000
120009,1200090001,1994,1994/9/1,71.52534661,1.156337857,412990,6.428105318,0.255330891,0.657044913,0,7.145998158,0,0,41.93867781,0.665071712,1.055063617,0,3.905875229,13.18775644,0,0,0,0,1.464587051,0.733082541,0,0,0,0,0,0,0,0,16.23804111,118.3193295,0,32856000
120009,1200090009,1994,1994/9/1,23.59907291,1.077272773,86782,0,0,0,0,0,0,0,0,2.786937703,0.8881577,0,0,0,0,0,0.424921669,5.070027406,8.890188016,24.42514337,0.6404383,7.337599406,0,0,0,0,0,0,0,0,23.87777097,9908000
120009,1200090015,1994,1994/9/1,11.02689129,1.919999838,7198,0,6.114759897,6.889856118,0,0,5.454543614,2.297101268,0,18.90319389,0,0,1.010949343,20.88308541,13.29370579,7.676809017,2.000283045,0,1.179485132,22.26951583,0.230661879,0,34.49472713,0,0,9.077747012,55.1591264,12.71915804,0,88.61366421,16.07462214,10948000
120019,1200190001,1995,1995/5/4,55.06774529,5.842857361,32116,0,0.444908426,5.163065781,0.998761145,0.693057667,0,0,5.710884054,0,0.161898754,49.69444089,42.40962373,17.4926004,0,10.6200094,0.228452192,0,0.418382875,0.774390566,0.154052463,1.153614223,0,1.269593898,18.42676273,10.1626375,0,1.547823368,0.282158256,7.5078152,0,18440000
120019,1200190002,1995,1995/5/4,14.86037855,5.0625,32116,0,0,0,3.673835239,0,0,0,0,0,0,0,0,0,0.431382703,0,0,0,0,0,0,0,0,0,0,0,0,0.281413694,19.04853579,116.4670305,173.1025614,18263000
120040,1200400001,1995,1995/5/4,4.792246431,2.625,42465,0,0,14.39055322,0,0,0,2.381643189,0,0,1.234769041,0,0,19.8436436,12.96694464,8.026068366,0,0,0,0,0,0,0.302105893,0,7.50684837,0,10.78880354,48.82190479,135.6676649,188.276146,2.828429888,7339000
120050,1200500001,1995,1995/5/4,135.9134193,2.977862835,278409,0,0,0,0.007444813,16.07684081,0,0.193161867,2.454886729,5.296209671,0,0,0,0,0.255618012,0,21.71749275,25.01821875,0,0,0.489412007,67.89660386,0.695733623,0,0,0,0,0.772893868,0.695596449,259.6016452,0,4525000
120003,1200030001,1995,1995/5/16,105.2719819,0.856862783,324556,0,0,0,0,0,0,0,0,0,0,0,0,0.642150572,2.231489326,3.855999018,2.301895523,0.985617103,0,0,2.781811927,0,0,6.234021715,76.07212294,0,0,0,0,0,10.93999506,37511000
120009,1200090001,1995,1995/5/16,71.52534661,1.156337857,412990,11.49651011,0.014858209,0,0,2.508105671,0,0.040446725,0,0.040169154,0,0,0,0,0,0,0.803161324,3.261776757,0,0,0,0.213077517,3.730648646,0,0,0,0,0,0,156.5447292,0,8165000
120009,1200090002,1995,1995/5/16,24.29171765,2.012500048,18657,1.453148294,39.03739671,24.69044896,47.47338808,43.65369211,0,0,9.77845793,9.682165785,0,0,0,0,4.168730464,26.72206629,1.696388213,0.26150923,0,14.81490528,0.14183837,7.974842603,0,2.597657315,0.28773278,6.677622911,0,0,103.3419098,103.1387476,0,17001000
120009,1200090005,1995,1995/5/16,7.706059763,2.974999905,22843,0,3.255961059,4.710895386,17.81798426,13.04728708,0,0.654875839,1.2322549,0.949395655,12.04955976,9.095500668,0,0,0,0,0,0,0,17.26398826,65.39617224,0,0,0,2.877132336,0,0,31.78132673,0.01460005,155.6156033,0,23537000
120009,1200090007,1995,1995/5/16,13.14660909,1.723077059,93980,0,0,0,0,0,0,1.868241666,0,39.71691844,65.91261804,0,0,0,23.82555875,20.12827213,6.442542484,0,0,0,0,0,0,0,0,0,0,0.045445151,97.3862318,105.7470135,11.87155471,17504000
120009,1200090009,1995,1995/5/16,23.59907291,1.077272773,86782,0,0,0.045445151,97.3862318,105.7470135,11.87155471,0.682862435,0.419557626,0,0,2.978873246,2.37344647,0.759093717,10.4105538,4.851665113,0,0,0,0,11.12787406,7.171366985,0,0,0,6.179299408,65.06888033,0,28.23259568,81.74513509,0,34766000
120010,1200100001,1995,1995/5/16,129.0554284,2.569105387,73253,0,22.87243188,0,7.365548722,35.79407462,0.172644468,0.609681243,0,0,17.88028462,18.56622855,11.10999496,4.322558792,1.707389955,0,0,0.798448135,4.305832979,0,4.583331034,15.15083979,0,0,1.873953897,6.132563473,40.00294302,152.075351,43.21135001,5.031607231,0,98602000
120019,1200190001,1995,1995/5/16,55.06774529,5.842857361,32116,0,0,0,0,0,0,0,0,0,1.853644713,0,5.580235746,18.24692386,1.482885349,8.975693995,0,47.99220957,27.31139211,0,0,38.26838392,4.903626451,109.3088996,2.963644184,0,60.71287972,190.60447,0.526289991,6.042091506,12.73785122,21421000
120019,1200190002,1995,1995/5/16,14.86037855,5.0625,32116,0,0.842087314,3.17126831,5.677613762,7.214992937,0,0,28.3126147,8.486556655,0,0,0,0,0,0,0,75.21938082,50.28254644,0,0,0,9.511876604,16.82206771,2.294213365,1.125534027,33.72801835,188.8820829,2.988612797,0,0,3989000
120019,1200190003,1995,1995/5/16,5.093930489,7.525000572,32116,0,0,1.043329926,0,0,0,0,0,0,0,0.695555542,11.40716326,0.978177933,0,7.229725784,2.079457056,8.944860403,12.41523985,0,0.023154705,0,0,0,0,0,0,0,1.021366337,162.4435614,28.65607563,6278000
120021,1200210001,1995,1995/5/16,9.195341003,5.975000381,32116,0,0,0,0,7.913086674,1.017849952,4.499751035,1.774538115,0,0,0,0.057270609,2.445266645,1.247891003,3.750756657,0,3.349395596,2.573722519,0,0.014845834,0,0,1.416831486,53.58041718,6.299607844,0.00701664,103.6987749,100.097178,0,11.07562173,13956000
120023,1200230001,1995,1995/5/16,20.98431183,6.029411793,67947,0,0,0,0,0,0,0,0,10.35301677,10.15000215,3.935052922,0.20567036,0,0,24.40841457,21.05173533,1.55041143,0,0.199022365,0,0.149867769,0,0,0,3.484009996,0.586973864,0,0.870491511,130.402486,18.50954827,3716000
120024,1200240001,1995,1995/5/16,12.01309813,3.815384865,35831,0.250470902,72.04273842,1.823024029,0,0,2.875975426,1.722100508,3.007587577,8.779899453,4.262131934,1.35930181,0.281690334,0.065837349,0,0,0,0,2.286619528,0,0,0,0,0,0.160722164,0,1.147996179,70.680227,80.5877247,2.204756654,0,16203000
120030,1200300002,1995,1995/5/16,25.82758623,2.200000048,80984,0,0,0,0,0,9.91059019,8.19952769,17.86319571,2.513604568,0,0,0,1.658723134,17.37373581,48.09412861,0.342190953,2.187628067,17.92777277,0.646892347,0,0,0,2.766478971,0.274289618,0,0,0,119.9940391,161.0151041,0,8867000
120038,1200380001,1995,1995/5/16,47.33180285,5.123529911,42465,1.019757158,42.27900871,0,0,0.007290536,1.619871064,7.462587537,13.02397394,0,0,0,2.033518564,2.728892932,0.110221563,0,18.35531631,16.53228844,0,0,34.72412093,0.541219852,19.88233727,9.677323956,29.29517313,1.019205156,0,0.259096129,18.49407046,105.9122877,0.09122399,7369000
120042,1200420001,1995,1995/5/16,95.61907251,4.031764984,124671,0,19.50293553,6.908768605,1.317613464,0,15.36715536,2.246001799,13.70167721,1.064519647,0.101176341,3.379000383,2.77330246,1.953057722,3.053261749,0,0,0,6.259976784,6.268061717,6.965935719,0,0,0,3.548332974,3.615744815,0,0,0.343572931,0.031835171,26.90040841,14839000
120051,1200510002,1995,1995/5/16,10.29891188,1.155555487,269524,0,0.343572931,0.031835171,26.90040841,0.000517918,0.006053655,0.0011408,2.154911803,0.14792435,0,0,32.08029131,11.49409858,12.52489694,14.38025004,0,0,0,9.540154454,9.971619077,10.52725775,11.14786089,11.63960261,0,50.74567239,8.434042355,13.43350612,16.55902005,12.24733062,0,1616000
120002,1200020001,1995,1995/6/4,53.98045227,0.552941203,112013,0,0,0,0,0,0,0,37.69299649,0,0,2.90872945,5.444539955,0,11.65336863,10.57611636,129.2098908,0,12.04532465,2.087167161,0,0,1.162578732,79.95506818,0.951253687,4.83622357,44.28771396,0,0,225.1676517,0,10270000
120009,1200090001,1995,1995/7/23,71.52534661,1.156337857,412990,0,7.625176001,8.859795481,0,0,6.822266173,2.890673687,0,20.37921399,0,0,1.156236764,21.79329152,14.29728847,7.394524525,2.001390395,0,1.087524068,22.74771186,0.100412371,0,35.36758061,0,0,10.7924574,53.77415547,12.82664622,0,94.3162619,16.62835627,24435000
120009,1200090002,1995,1995/7/23,24.29171765,2.012500048,18657,0.092328334,0.455062382,5.47219187,0.869294608,0.95095288,0,0,6.091093965,0,0.149214106,46.46303767,43.14689969,17.46823134,0,10.18253907,0.134662915,0,0.366787751,0.824785232,0,1.00419508,0,1.084190488,11.87425606,10.35573324,0,1.317477672,0,7.446239305,0,12660000
120009,1200090006,1995,1995/7/23,4.797235134,2.433333158,7198,0,0,0,1.102693916,0,0,0,0,0,0,0,0,0,0.163207413,0,0,0,0,0,0,0,0,0,0,0,0,0.201151103,18.52210003,123.510813,177.9272571,22097000
120009,1200090015,1995,1995/7/23,11.02689129,1.919999838,7198,0,0,16.68108048,0,0,0,1.989880215,0,0,1.869284003,0.173683594,0,19.12781919,16.16341634,7.698364642,0,0,0,0,0,0,0.196165337,0,7.268179504,0,11.68639338,47.33390178,135.7663183,186.7939704,3.4648325,13523000
120002,1200020001,1995,1995/9/17,53.98045227,0.552941203,112013,0,0,0,0,15.49698042,0,0,2.987542558,9.393262566,0,0,0,0.119700493,0,0,20.11154764,27.67737561,0,0,1.146703208,71.08855216,1.056686565,0,0,0,0,0.277608096,0.747786718,263.6436228,0,31615000
120003,1200030001,1995,1995/9/17,105.2719819,0.856862783,324556,0,0,0,0,0,0,0,0,0,0,0,0,0.6736524,2.089639508,1.755185823,2.137773375,0.396266727,0,0,2.428416892,0,0,5.661327173,68.24471097,0,0,0,0,0,10.62230095,199152000
120004,1200040001,1995,1995/9/17,86.2675307,0.671084404,260193,16.11956534,0.342408628,0,0,2.177324544,0,0.613391001,0,0.460564133,0,0,0,0,0,0,0.61459092,3.978705142,0,0,0,0,3.747781049,0,0,0,0,0,0,161.7962004,0,21549000
120005,1200050001,1995,1995/9/17,63.47683449,0.731034458,188757,1.417786281,40.51083472,25.93796902,48.8151145,47.39748039,0,0,10.19085073,9.998814636,0,0,0,0,4.410460649,26.89219337,1.723951801,0.130255457,0,15.21308274,0.669844489,8.322918183,0,2.509180996,0,4.388430564,0,0,103.3158611,100.0092408,0,277166000
120007,1200070001,1995,1995/9/17,14.71256334,0.076923087,120987,0,2.028463251,6.170030786,17.64381624,16.59391367,0,0.907641382,1.198145922,0.459329822,11.43371967,9.5487147,0,0,0,0,0,0,0,17.84234361,68.13486048,0.067086539,0,0,4.64653995,0,0,34.91256291,0.537369217,165.0552724,0,64937000
